f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,abstrak_id
-0.4602412,0.053313375,-0.45857602,0.6012576,-0.067163005,-0.09525815,0.08604256,-0.672976,-0.52564794,-0.4754874,-0.56958264,-0.2597214,0.20959955,0.33082572,0.33928108,0.3638408,-0.30358776,0.04753151,-0.15216838,0.17862432,0.366864,0.1505003,0.5159554,-0.30078647,0.7027625,-0.17864478,0.633861,0.015378694,0.7349693,-0.09794606,-0.59033686,0.8794371,0.17150742,-0.54164064,-0.3557755,0.54246575,0.04531913,0.21387336,0.54088426,-0.26295877,0.040814623,-0.30191877,0.4677145,0.416039,0.47139147,0.23097469,0.19624104,0.2709524,-0.36626416,0.010579717,0.4506152,0.17125873,-0.19884713,0.2472144,-0.008661703,0.20839347,"ABSTRAK

	Tujuan penelitian ini adalah mendeskripsikan inovasi, keunggulan bersaing, kinerja pemasaran sebelum dan sesudah diterapkannya inovasi dan keunggulan bersaing pada Optik Reza Lamongan. Penelitian ini menggunakan deskriptif kualitatif dengan pendekatan fenomenologi. Teknik pengumpulan data yang digunakan adalah wawancara, observasi, penggunaan dokumen. Sedangkan teknik analisis data dilakukan dengan cara data reduction, data display, conclusion drawing atau verification.

	Hasil penelitian menunjukkan bahwa dalam perusahaan Optik Reza Lamongan telah melakukan sebuah inovasi, keunggulan bersaing dalam meningkatkan kinerja pemasaran. Setelah Optik Reza Lamongan menerapkan inovasi dan keunggulan bersaing volume omzet penjualan semakin meningkat terbukti pada tahun ke tahun terus mengalami peningkatan. Produk yang ditawarkannya semakin mengalami perbaikan, sehingga pangsa pasarnya semakin meluas ke segala daerah yang ada di Jawa Timur dan Jawa Tengah.

	

Kata kunci : Inovasi, Keunggulan Bersaing, Kinerja Pemasaran"
-0.5974409,0.2871216,0.04495242,0.80303437,-0.046382684,-0.26766923,0.5664821,-0.4163612,-0.48022306,-0.50303185,-0.56576717,-0.5101805,0.13426487,-0.03860375,0.3067901,0.007986448,-0.30734935,0.21859065,0.17764412,0.21784098,0.30270624,-0.031293068,0.8135678,-0.48519552,0.7471246,0.29281497,0.7351195,0.07264761,0.5951813,-0.0743781,-1.072949,1.1055058,0.12557267,-0.44883528,-0.6951761,0.6640549,0.14917769,0.37693283,0.3343072,-0.361261,-0.06922278,-0.16734569,0.23397425,0.5563211,0.53903663,0.39568353,0.37916896,0.07704545,-0.6894669,5.869531e-05,0.33750167,0.2304728,-0.169499,-0.0019673547,0.24700867,0.16734418,"ABSTRAK



Penelitian ini mengungkapkan beberapa rumusan masalah, diantaranya adalah bagaimanakah pelaporan biaya kualitas dapat meminimalkan terjadinya risiko produk cacat pada CV. Kapuas Inti Sarana?, dan bagaimanakah pengaruh pelaporan biaya kualitas terhadap tingkat profitabilitas pada CV. Kapuas Inti Sarana?. Penelitian ini bertujuan untuk mengetahui adanya pengaruh pelaporan biaya kualitas terhadap terjadinya risiko produk cacat dan tingkat profitabilitas perusahaan. 

Penelitian ini menggunakan metode deskriptif, yang menggambarkan suatu fenomena dengan mendeskripsikan sejumlah variabel yang berasal dari data masa lalu dan yang terjadi pada masa sekarang. 

Hasil dari penelitian ini adalah dengan pelaporan biaya kualitas secara periodik dan terperinci dapat berpengaruh pada peningkatan profitabilitas perusahaan, ini dapat terjadi karena pelaporan biaya kualitas secara terperinci akan mengurangi terjadinya risiko produk cacat. Apabila produk cacat berkurang maka akan berpengaruh pada peningkatan penjualan, yang secara langsung juga akan berpengaruh pada meningkatnya profitabilitas perusahaan secara keseluruhan. 

Kata kunci: Risiko produk cacat, biaya kualitas, profitabilitas"
-0.1699055,0.28718257,-0.5946963,0.8819431,0.09544181,-0.16492517,-0.08174401,-0.6018357,-0.610529,-0.3093414,-0.19578017,-0.5409683,-0.14617953,0.34219348,0.6207895,0.45041713,-0.18040517,0.23558144,0.04734015,-0.23162405,0.5733521,0.5533142,0.6865655,-0.45210963,0.82148993,0.34769383,0.9812142,0.06897393,1.1421949,-0.41791973,-1.2088988,1.0304283,0.06370282,-0.47306353,0.10043988,0.16943456,0.3750813,0.2284906,0.7015966,-0.40604314,-0.19061546,-0.4098073,0.6590546,0.7120414,0.48474896,0.6813525,0.38567936,0.40208513,-0.6649598,0.32602417,0.2526032,0.36620685,-0.27607027,0.18980192,-0.17768508,0.014177799,"PLN merupakan Badan Usaha Milik Negara yang bergerak dalam bidang penyediaan listrik nasional. PLN mengelola bisnisnya melalui praktek-paktek terbaik dengan mengoptimalisasikan sumbr daya manusia yang dimiliki. Salah satu caranya melalui proses pengembangan karir. Tujuan penelitian ini adalah untuk mengetahui apakah terdapat pengaruh yang signifikan antara pengembangan karir terhadap semangat kerja karyawan PLN Cabang Bangkalan secara parsial dan secara simultan .Penelitian ini bersifat penelitian populasi. Besar populasi pada penelitian ini sebesar 64 responden.Uji kuesioner yang digunakan adalah uji validitas dan uji reliabilitas. Teknik analisis data menggunakan analisis regresi linier berganda, uji t, uji F dan koefisien determinasi.

Hasil penelitian ini menyatakan  variabel pengembangan karir yang terdiri dari prestasi kerja, pengenalan, kesetiaan orgnisasional, mentor dan sponsor serta kesempatan untuk tumbuh memiliki pengaruh yang positif terhadap semangat kerja karyawan. Dari 5 variabel diatas, prestasi kerja merupakan variabel yang memiliki pengaruh paling kuat terhadap semangat kerja karyawan PLN cabang bangkalan 

Kata kunci :Pengembangan karir, semangat kerja,Karyawan PLN"
-0.53921646,0.6177472,-0.47675428,0.83827,-0.19173376,-0.20730802,0.5263903,-0.82782656,-0.46420702,-0.631415,-0.36143917,-0.8104451,0.16459635,0.49578103,0.74747497,-0.1324144,-0.5199205,0.06815505,0.07658322,-0.55711395,0.75141025,0.08505148,0.94898385,-0.6160632,1.0716386,0.3314198,0.4936139,-0.104431026,1.6732773,-0.41563898,-1.0767072,1.6449573,0.1021312,-0.6326461,-0.08379027,0.31046206,0.2611554,0.47854242,0.45101035,-0.6485152,-0.36922184,-0.1402859,-0.017704887,0.59783447,0.84983975,0.5858027,0.24683492,0.043961138,-0.7018733,0.6396891,0.4388983,0.050245475,-0.35148132,0.3204021,0.10043134,0.4033963,"Tujuan penelitian ini adalah untuk mengetahui pengaruh variabel Retailing Mix yang terdiri dari lokasi, merchandise, harga, atmosfer dalam gerai, pelayanan dan promosi terhadap keputusan pembelian konsumen dan untuk mengetahui variabel retailimg mix yang berpengaruh lebih besar terhadap keputusan pembelian konsumen pada Idola Mart Kwanyar.

Pendekatan penelitian yang digunakan dalam penelitian ini adalah kuantitatif, yaitu penelitian yang berlandaskan pada filsafat positivisme yang bertujuan untuk menguji hipotesis yang telah ditetapkan. Sampel dalam penelitian ini adalah konsumen yang melakukan pembelian pada Idola Mart Kwanyar yang berjumlah 70 konsumen. Metode pengambilan sampel yang digunakan adalah purposive sampling. Untuk pengujian instrumen menggunakan uji Validitas, Reliabilitas dan uji Asumsi Klasik, sedangkan teknik analisis data yang digunakan untuk menguji hipotesis adalah menggunakan regresi linier berganda dengan memakai uji F dan uji t.

Berdasarkan hasil penelitian menunjukkan bahwa nilai adjusted R Square sebesar 0,557 yang berarti besarnya pengaruh variabel bebas terhadap variabel terikat adalah 55,7%, sedangkan sisanya 44,3% dipengaruhi oleh variabel lain yang tidak diteliti dalam penelitian ini. Berdasarkan uji F variabel Retailing Mix yang terdiri dari lokasi, merchandise, harga, atmosfer dalam gerai, pelayanan dan promosi secara simultan berpengaruh signifikan terhadap keputusan pembelian Idola Mart Kwanyar. Berdasarkan uji t diketahui bahwa secara parsial variabel lokasi, merchandise, harga dan pelayanan berpengaruh signifikan terhadap variabel terikat sedangkan variabel atmosfer dalam gerai dan promosi tidak berpengaruh terhadap variabel terikat. Variabel yang berpengaruh lebih besar adalah variabel harga.



Kata kunci : Retailing Mix lokasi, merchandise, harga, atmosfer dalam gerai, pelayanan, promosi dan Keputusan Pembelian"
-0.96413016,1.2983673,0.33254218,0.76045597,0.30685103,-0.49538022,0.7426628,-0.7966179,-0.14431345,-1.07557,-1.2613982,-0.6180595,-0.05054259,0.2758977,0.42245272,0.21494597,-0.40090755,-0.27758864,-0.19140776,-0.28622422,0.4085529,0.4961732,0.5869774,-0.703085,1.0377389,0.12717637,1.1861044,-0.041138027,0.9981788,0.011832943,-1.5783968,2.2292752,-0.03816011,-0.47062844,-0.70901453,0.042273287,0.7675011,0.5625218,0.6574274,-0.26258087,-0.29542252,-0.2431403,0.2377809,0.6940668,0.527927,0.72691584,0.4257757,0.382638,-0.8016322,0.25504288,0.6166271,0.013289326,0.37387282,0.5504372,0.64091784,0.5059203,"ABSTRAK

Tujuan penelitian ini adalah untuk mengetahui pengaruh variabel current ratio, return on equity, firm size, leverage dan business risk terhadap kebijakan deviden pada perusahaan manufaktur yang terdaftar di Bursa Efek Indonesia pada periode 2008-2011. Pendekatan penelitian yang digunakan dalam penelitian ini adalah kuantitatif. Sampel dalam penelitian ini adalah perusahaan manufaktur yang membagikan deviden secara berturut-turut selama periode 2008-2011. Metode pengambilan sampel yang digunakan adalah purposive sampling. Untuk pengujian instrumen menggunakan uji Asumsi Klasik, sedangkan teknik analisis data yang digunakan untuk menguji hipotesis adalah menggunakan regresi linier berganda dengan memakai uji F dan uji t. Berdasarkan hasil penelitian menunjukkan bahwa nilai R Square sebesar 0,469. Berdasarkan uji F variabel current ratio, return on equity, firm size, leverage dan businees risk secara simultan berpengaruh signifikan terhadap dividend payout ratio. Berdasarkan uji t diketahui bahwa secara parsial variabel current ratio, firm size dan businees risk berpengaruh signifikan terhadap dividend payout ratio sedangkan variabel return on equity dan leverage tidak berpengaruh signifikan terhadap dividend payout ratio.

Kata kunci : current ratio, return on equity, firm size, leverage dan businees risk"
-0.28270745,0.15448745,-0.65377253,0.8379245,-0.15735297,-0.20846735,0.20964926,-0.7310649,-0.62998587,-0.42679346,-0.42114,-0.41443607,0.33400717,0.5253544,0.80066496,0.2426134,-0.4595946,0.27612573,-0.05770051,-0.21897809,0.7345209,0.13943166,0.7622277,-0.70291954,0.96545166,0.15809281,0.688776,0.12064297,1.3124884,-0.3064754,-1.0119095,1.2766925,0.28526834,-0.75501853,0.096578956,0.2507515,0.21863471,0.16434023,0.60520077,-0.524085,-0.1940769,-0.45589796,0.3029809,0.713801,0.56683654,0.5350706,0.20373844,0.16102123,-0.7156999,0.60731953,0.3628373,0.20689695,-0.25946236,0.316529,0.0949762,0.34671286,"ABSTRAK



Penelitian ini bertujuan untuk mengukur efektivitas iklan menggunakan Consumer Decision Model (CDM) yang dilakukan terhadap mahasiswa Universitas Trunojoyo Madura dengan jumlah responden penelitian sebanyak 98 orang mahasiswa, data yang terkumpul selanjutnya dilakukan analisis jalur (path analysis). Dengan menggunakan alat bantu software SPSS 13.0. hasil analisis terhadap pengujian hipotesis diperoleh sebagai berikut: dari 8 pengaruh langsung terdapat 6 pengaruh langsung yang signifikan dan 2 pengaruh langsung yang tidak signifikan, selanjutnya dari 4 pengaruh tidak langsung terdapat 2 pengaruh tidak langsung yang signifikan dan 2 pengaruh tidak langsung yang tidak signifikan.

Kata kunci : CDM analisis jalur, pesan iklan, pengenalan merek, keyakinan konsumen, sikap konsumen, niat beli, Pembelian Nyata."
-0.32854447,0.25737473,-0.7273195,0.6141028,-0.11560592,-0.114042796,0.1347016,-0.7310036,-0.53346103,-0.3955872,-0.15950435,-0.47904772,0.150753,0.5588654,0.8066796,0.20253736,-0.4066926,0.10800042,0.014965218,-0.29192442,0.577508,0.17091914,0.7146042,-0.43108743,0.8965897,0.151168,0.5202676,-0.0734794,1.3422446,-0.32195085,-0.7981125,1.0524949,0.106373735,-0.6211202,0.07113072,0.31073523,0.1953178,0.25500962,0.58343357,-0.49281633,-0.20891942,-0.35478243,0.31190848,0.46949834,0.68265283,0.3984333,0.19196089,0.12969255,-0.48442128,0.51955485,0.45894212,0.054633643,-0.3235589,0.41499442,0.021117004,0.319054,"Tujuan penelitian ini adalah mengetahui pengaruh celebrity endorser Iwan Fals terhadap minat beli produk Top Coffee (studi pada masyarakat Sumur Kembang Kelurahan Pejagan Kecamatan Bangkalan Kabupaten Bangkalan). Penelitian ini menggunakan metode kuantitatif dengan pendekatan survey.

Populasi penelitian ini adalah masyarakat Sumur Kembang Kelurahan Pejagan Kecamatan Bangkalan Kabupaten Bangkalan dan karena menngunakan metode sampling aksidental, maka penelitian ini mendapatkan 60 responden pada bulan desember 2012. Metode pengumpulan data dengan cara penelitian lapang dengan membagikan kuesioner dan riset perpustakaan. Teknik pengolahan data yang digunakan adalah pengolahan data dengan bantuan [erangkat lunak SPSS versi 16.0 for windows dan menggunakan skala likert.

Hasil penelitian menyebutkan bahwa hasil uji F (simultan) menunjukkan bahwa variabel bebas yang terdiri trustworthiness (X1),  expertise (X2), attractiveness (X3), respect (X4) dan similarity (X5) mempengaruhi variabel terikat yaitu minet beli (Y) produk Top Coffee. Kemudian, hasil dari uji t (parsial) membuktikan bahwa variabel bebas yang terdiri trustworthiness (X1), expertise (X2), attractiveness (X3), respect (X4) dan similarity (X5) berpengaruh signifikan terhadap minat beli (Y) produk Top Coffee.  Dapat disimpulkan bahwa dari kelima variabel bebas yang mempunyai pengaruh lebih besar terhadap miant beli (Y) produk Top Coffee adalah variabel trustworthiness (X1)."
-0.32897782,0.16926941,-0.5574305,0.7439915,-0.028192,-0.30210367,0.17374119,-0.6360231,-0.6388617,-0.41257772,-0.12035962,-0.5097818,0.00697245,0.34767503,0.7898416,0.111607626,-0.24447224,0.19120203,0.13303204,-0.17500833,0.44912758,0.083621405,0.83633447,-0.3749723,0.85154724,0.32848623,0.49735653,-0.16643307,1.11096,-0.25828674,-0.8571124,1.0006703,0.1017206,-0.5596246,-0.12942086,0.4156365,0.16711277,0.3594072,0.6527113,-0.49564162,-0.20431238,-0.3714027,0.30921975,0.54827166,0.7465295,0.40652964,0.32867712,0.121109314,-0.59277105,0.4325162,0.22171664,0.20407796,-0.35913944,0.19723569,0.15127604,0.17985933,"Ali Rahbini, Pengaruh Harga dan Kualitas Pelayanan Terhadap Kepuasan Berbelanja pada Swalayan Tom & Jerry Bangkalan dibawah bimbingan Pribanus Wantara dan Nirma Kurriwati. .

Penelitian ini bertujuan untuk mengukur pengaruh Harga dan Kualitas Pelayanan Terhadap Kepuasan Berbelanja di Swalayan Tom & Jerry yang dilakukan terhadap konsumen yang berbelanja di swalayan Tom & Jerry dengan jumlah responden penelitian sebanyak 70 responden, data yang terkumpul selanjutnya dilakukan analisis Regresi Linier Berganda. Dengan menggunakan alat bantu software SPSS 16.0. hasil analisis terhadap pengujian hipotesis diperoleh sebagai berikut: bahwa harga dan kualitas pelayanan mempunyai pengaruh secara simultan terhadap kepuasan berbelanja di swalayan Tom & Jerry, dan Secara Parsial variabel harga, kehandalan, daya tanggap, jaminan, empati dan bukti fisik mempunyai pengaruh parsial terhadap kepuasan berbelanja di swalayan Tom & Jerry Bangkalan, serta variabel harga merupakan variabel yang dominan berpengaruh terhadap kepuasan berbelanja di swalayan Tom & Jerry Bangkalan.  



Kata Kunci : Harga, Keandalan, Daya Tanggap, Jaminan, Empati, Bukti Fisik"
-0.624152,0.092150174,-0.50388324,0.84686476,-0.19104989,-0.27062795,0.4381408,-0.9663556,-0.6450957,-0.56370395,-0.5184013,-0.4487717,0.33598167,0.5288113,0.79331666,-0.12782356,-0.6003702,0.123951726,-0.023559349,-0.13322714,0.58917665,-0.1679004,0.9830377,-0.56135464,0.9851829,0.05346887,0.3493865,-0.23078276,1.4060824,-0.2548089,-0.61462927,1.3404347,0.050784048,-0.66997606,-0.28830066,0.5750523,-0.03867628,0.45974168,0.5921267,-0.53990644,-0.16955312,-0.28014103,0.08727237,0.5515887,0.8745978,0.22754689,0.20283279,-0.0878417,-0.6430956,0.5420394,0.48281282,0.09604008,-0.41926447,0.27133477,0.3291986,0.5175694,"Bauran eceran merupakan salah satu langkah pemasaran bagi keberhasilan perusahaan, baik yang bergerak dalam bidang produksi barang maupun jasa.Indah Swalayan Bangkalan merupakan salah satu bisnis eceran yang bergerak dalam jual beli barang yang perlu memperhatikan perilaku konsumen untuk mengambil keputusan. Variabel bauran eceran menggunakan teori Berman dan Evans dalam Foster (2008) yang terdiri dari lokasi, pelayanan, produk, harga, suasana, harga dan promosi.

Tujuan penelitian ini adalah (1) untuk mengetahui pengaruh bauran eceran yang terdiri dari lokasi, pelayanan, produk, harga, suasana, harga dan promosi secara simultan terhadap keputusan pembelian konsumen (studi pada Indah Swalayan Bangkalan), (2) untuk mengetahui variabel bauran eceran yang berpengaruh lebih besar terhadap keputusan pembelian (studi pada Indah Swalayan Bangkalan).

Penelitian ini menggunakan pendekatan pendekatan kuantitatif. Teknik pengambilan sampel menggunakan purposive sampling dengan 80 responden.Teknik pengumpulan data yaitu dengan wawancara, kepustakaan, dan kuesioner dan menggunakan skala likert untuk mengukur jawaban responden.Untuk menguji instrumen menggunakan uji validitas, uji reliabilitas, dan uji asumsi klasik.Sedangkan teknik analisis data yaitu menggunakan analisis regresi linier berganda karena variabel yang digunakan lebih dari dua variabel, dengan uji F dan uji t.

Hasil penelitian ini menunjukkan bahwa variabel bauran eceran yang terdiri dari lokasi, pelayanan, produk, harga, suasana, harga dan promosi berpengaruh secara simultan terhadap keputusan pembelian (studi pada Indah Swalayan Bangkalan).Namun, tidak semua variabel bauran eceran berpengaruh secara parsial terhadap keputusan pembelian pada Indah Swalayan Bangakalan).Variabel harga berpengaruh lebih besar terhadap keputusan pemebelian pada Indah Swalayan Bangkalan).



Kata Kuci : Bauran eceran, lokasi, pelayanan, produk, harga, suasana toko, karyawan, promosi, dan Keputusan pembelian."
-0.07908749,0.47157937,-0.70118445,1.1170143,0.23777667,-0.40731546,-0.22856964,-0.51222306,-0.7790137,-0.19553709,0.13309075,-0.6719848,-0.47957408,0.14273952,0.9598225,0.58876204,-0.090624794,0.35648832,0.36336815,-0.42727408,0.53990465,0.7425605,0.8002324,-0.5382409,0.8515366,0.7778305,1.3107053,0.21099222,1.2299503,-0.6516239,-1.704559,0.9513564,0.03752181,-0.45123672,0.35661325,-0.0036493214,0.6128531,0.25194263,1.0616307,-0.53699833,-0.3400095,-0.7025429,0.9221282,0.9790092,0.72501487,1.043021,0.6491453,0.47572097,-0.8283584,0.48130488,0.06956103,0.6427298,-0.476123,0.05954628,-0.10506749,-0.12641469,"ABSTRAK 



	Tujuan penelitian ini adalah untuk mengetahui apakah variabel yang terdiri dari kompensasi finansial langsung, kompensasi finansial tidak langsung dan kompensasi nonfinansial secara simultan memiliki pengaruh yang signifikan terhadap kinerja karyawan, serta untuk mengetahui variabel manakah dari kompensasi finansial langsung, kompensasi finansial tidak langsung dan kompensasi nonfinansial yang berpengaruh dominan terhadap kinerja karyawan, untuk membuktikan hipotesis penelitian, alat analisis yang digunakan adalah regresi linier berganda dengan bantuan SPSS. 

	Hasil pengujian menunjukkan nilai Fhitung sebesar 6,851 dengan nilai signifikan Fhitung sebesar 0.001 (p<0.05) yang berarti ada pengaruh signifikan variabel kompensasi finansial langsung, kompensasi finansial tidak langsung dan kompensasi nonfinansial secara simultan terhadap kinerja karyawan pada PT. Pos Indonesia (Persero) Kantor Cabang Bangkalan.



Kata kunci: kompensasi, kinerja karyawan"
-0.09899655,0.21824138,-0.6415978,1.1233308,0.19559239,-0.332376,-0.3517401,-0.6336701,-0.806407,-0.18889163,-0.011135067,-0.5349417,-0.37253278,0.2614596,0.7575152,0.63149077,-0.12628789,0.26416636,0.14924909,-0.32773718,0.55343276,0.71224535,0.75326014,-0.49989775,0.82117146,0.55108154,1.1907865,0.13668375,1.1597722,-0.58892065,-1.4205571,0.8921667,-0.04253114,-0.37784773,0.20374942,0.073761545,0.47769016,0.2505343,1.0784472,-0.38006717,-0.23911299,-0.57904017,0.9879444,0.90850925,0.5811156,0.8035502,0.5865409,0.48511258,-0.742584,0.29442036,0.16103879,0.580394,-0.46387193,-0.0035159201,-0.14670885,-0.0901756,"Abtrak	

USWATUN KHASANAH, “Pengaruh Etos Kerja Terhadap Presatasi Kerja Karyawan PT.PLN (Persero) Diatribusi Jawa Timur Area Mojokerto”. 

Pengumpulan data dalam  penelitian ini adalah mengunakan survey kuesioner. Kuesioner dibagikan kepada sebagian karyawan PT. PLN (Persero) Distribusi Jawa Timur Area Mojokerto yang berjumlah 50 karyawan. Teknik analisis data yang digunakan untuk meguji hipotesis ini adalah menggunakan regresi Linier Berganda dengan memakai uji F dan uji t. Hasil analisis penelitian ini menyatakan secara simultan dengan menggunakan uji F etos kerja yang terdiri dari semanagt kerja, disiplin kerja dan kerja sama secara bersama-sama mempunyai pengaruh signifikan terhadap prestasi kerja karyawan PT. PLN (Persero) Distribusi Jawa Timur Area Mojokerto.

Secara parsial dengan menggunakan uji t menunjukkan bahwa variabel kerja sama dan semangat kerja berpengaruh signifikan, sedangkan variabel disiplin kerja tidak berpengaruh signifikan terhadap prestasi kerja karyawan PT. PLN (Persero) Distribusi Jawa Timur Area Mojokerto. Sedangkan variabel etos kerja merupakan variabel dominan yang mempengaruhi prestasi kerja karyawan. Sehingga dapat disimpulkan bahwa untuk meningkatkan prestasi kerja karyawan PT. PLN (Persero) Distribusi Jawa Timur Area Mojokerto harus meningkatkan etos kerja dari kerja sama dan semangat kerja..

Kata kunci : Etos Kerja dan Prestasi kerja."
-0.07736604,0.0076617417,-0.51005095,0.5436769,0.03354752,-0.26085323,0.08886936,-0.43093038,-0.61357254,-0.19563575,-0.042140394,-0.210935,-0.09200612,0.19653456,0.69998366,0.25494227,-0.11269588,0.26083887,0.17153479,0.007516612,0.30789992,0.18108515,0.5678633,-0.23472057,0.4971393,0.22714998,0.5516413,-0.001876438,0.690516,-0.12925036,-0.79560095,0.48198232,0.058285784,-0.29265627,-0.01789622,0.16420138,0.1740139,0.13650034,0.5816905,-0.32854027,-0.16768517,-0.4194031,0.3896434,0.4327605,0.47233275,0.35465708,0.35057178,0.14215434,-0.4415035,0.38387725,0.06858573,0.20463009,-0.2318712,0.15424225,0.16814268,0.04289673,"Munculnya asumsi bahwa lahirnya budaya mengemis disebabkan adanya dua budaya yang paling berpengaruh terhadap anak dalam memilih profesi menjadi pengemis yaitu budaya lingkungan dan keluarga. Budaya juga mampu mempengaruhi sikap dan  periaku seseorang. Hal ini disebabkan karena kebiasaan yang dilakukan setiap hari dalam kehidupan sehari-hari. 

Berdasarkan hasil penelitian tentang pengaruh budaya terhadap perilaku pengemis anak di Kamal kab. Bangkalan dapat dikatakan sangat memprihatinkan. Hal ini dapat dilihat dari dua variabel yaitu variabel budaya yang terdiri dari tiga indikator dalam mengukur suatu budaya diantaranya etnografis yaitu tentang persepsi mereka sebagai pengemis. Sosialisasi yaitu adanya peran dari keluarga atau lingkungan yang menyebabkan mereka berprofesi sebagai pengemis. Modus operandi yaitu bentuk pengemis atau praktek mengemis, serta jaringan antara pengemis yang ada di desa tersebut. serta variable perilaku yang terdiri dari dua indicator yaitu behavioral sociology yang menerangkan tingkah laku yang terjadi di masa sekarang melalui kemungkinan akibatnya yang terjadi di masa yang akan datang. Sedangkan  teory exchange of social yang menerangkan bahwa suatu atau kekecewaan yang terjadi dalam kehidupan manusia bersumber pada perilaku pihak lain. Berdasarkan hasil dari penelitian, terdapat perilaku anak yang menyebabkan kekecewaan karena adnya faktor atau dorongan dari budaya keluarga dan lingkungan.

Kata kunci: Perilaku Sosial dan budaya"
